"onset","peak","end","onset_se","peak_se","end_se","onset_val","peak_val","end_val","species","site","year"
"186.42","209.17",NA,"16.1990514677476","66.5702007590577",NA,"0.0601955987434155","1.20377948705801",NA,"Hylaeus annulatus","Copper","2013"
"229.94",NA,NA,"2282260.16034103",NA,NA,"0.0283988157374465",NA,NA,"Hylaeus annulatus","Davids","2013"
"179.48","219.61",NA,"5.76738858821042","29.0059591932471",NA,"0.0778445010934454","1.55619167069544",NA,"Hylaeus annulatus","Gothic","2013"
"182.29",NA,NA,"5.83159749899346",NA,NA,"0.0534040907605556",NA,NA,"Hylaeus annulatus","Hill","2013"
"188.8",NA,NA,"6.0387081131451",NA,NA,"0.303410700959708",NA,NA,"Hylaeus annulatus","Little","2013"
"209.79","213.33","217.11","5555629.21110106","55085994.5960349","9329206.00133106","0.0380771809271964","0.751494687931301","0.0378042674861353","Hylaeus annulatus","Seans","2013"
"198.61",NA,NA,"5.76896882129064",NA,NA,"0.0335592625879631",NA,NA,"Hylaeus annulatus","Tuttle","2013"
"229.94",NA,NA,"2282259.98943832",NA,NA,"0.0249214080785095",NA,NA,"Hylaeus annulatus","Willey","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hylaeus basalis","Gothic","2013"
"167.91","190.61","216.27","12.2385041107995","106.945411615716","15.2595351661391","0.0182175621860382","0.36383916957958","0.0181946196994233","Hylaeus basalis","Little","2013"
"173.52","212.07",NA,"5.5950694149303","29.5746408897658",NA,"0.0120440675997272","0.240592349800916",NA,"Hylaeus basalis","Seans","2013"
NA,NA,"155.98",NA,NA,"2145066.66515418",NA,NA,"0.0166783254341936","Lasioglossum abundipunctum","Davids","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum abundipunctum","Kettle Ponds","2013"
"226.82",NA,NA,"2634096.20915481",NA,NA,"0.00775109039802611",NA,NA,"Lasioglossum inconditum","Beaver","2013"
NA,NA,"203.54",NA,NA,"7.79235065318752",NA,NA,"0.0120517184942273","Lasioglossum inconditum","Davids","2013"
"176.57","180.96","185.58","222503785.953617","44054945186.3493","4684249246.80693","0.512120378201998","10.1234657282685","0.510078006913213","Lasioglossum inconditum","Gothic","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Kettle Ponds","2013"
NA,NA,"164.11",NA,NA,"2774956.2766312",NA,NA,"0.0165155361020332","Lasioglossum inconditum","Little","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Mexican Cut","2013"
"202.13","220.39",NA,"8.9982833121626","53.9015815723643",NA,"0.0203190467024197","0.405397771226248",NA,"Lasioglossum inconditum","Seans","2013"
NA,"162.83","179.32",NA,"45.9292085979937","11.5110456361906",NA,"0.216918590380612","0.0108627920153636","Lasioglossum inconditum","Tuttle","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum inconditum","Willey","2013"
"190.83","195.61","200.03","626936665.471422","5898677550.76438","2022139.47362108","0.319134206385704","6.37844256994196","0.323322929040969","Lasioglossum nigrum","Beaver","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Copper","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Davids","2013"
"172.62","207.46",NA,"5.5391124966613","28.1145998203779",NA,"0.0278512294274162","0.556594217068229",NA,"Lasioglossum nigrum","Gothic","2013"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lasioglossum nigrum","Kettle Ponds","2013"
